line,group_id,company,accident_year,exposure
othliab,10720,Carolina Farmers Mut Ins Co,1995,0
othliab,10720,Carolina Farmers Mut Ins Co,1996,0
othliab,10720,Carolina Farmers Mut Ins Co,1997,8
othliab,11061,Farmers Fire Ins Co,1988,8
othliab,11061,Farmers Fire Ins Co,1989,8
othliab,11061,Farmers Fire Ins Co,1990,5
othliab,11061,Farmers Fire Ins Co,1991,17
othliab,11061,Farmers Fire Ins Co,1992,36
othliab,11061,Farmers Fire Ins Co,1993,43
othliab,11061,Farmers Fire Ins Co,1994,55
othliab,11061,Farmers Fire Ins Co,1995,64
othliab,11061,Farmers Fire Ins Co,1996,76
othliab,11061,Farmers Fire Ins Co,1997,87
othliab,11118,Federated Rural Electric Ins Corp,1988,12482
othliab,11118,Federated Rural Electric Ins Corp,1989,10703
othliab,11118,Federated Rural Electric Ins Corp,1990,9953
othliab,11118,Federated Rural Electric Ins Corp,1991,10587
othliab,11118,Federated Rural Electric Ins Corp,1992,10247
othliab,11118,Federated Rural Electric Ins Corp,1993,10906
othliab,11118,Federated Rural Electric Ins Corp,1994,8190
othliab,11118,Federated Rural Electric Ins Corp,1995,9750
othliab,11118,Federated Rural Electric Ins Corp,1996,9477
othliab,11118,Federated Rural Electric Ins Corp,1997,8065
othliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1988,6984
othliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1989,7783
othliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1990,9509
othliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1991,9717
othliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1992,7419
othliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1993,5591
othliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1994,6223
othliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1995,7187
othliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1996,7113
othliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1997,6729
othliab,11150,First Amer Ins Co,1988,4276
othliab,11150,First Amer Ins Co,1989,4485
othliab,11150,First Amer Ins Co,1990,4993
othliab,11150,First Amer Ins Co,1991,5127
othliab,11150,First Amer Ins Co,1992,4876
othliab,11150,First Amer Ins Co,1993,4145
othliab,11150,First Amer Ins Co,1994,3172
othliab,11150,First Amer Ins Co,1995,2297
othliab,11150,First Amer Ins Co,1996,1128
othliab,11150,First Amer Ins Co,1997,344
othliab,11231,Generali Us Branch,1988,3379
othliab,11231,Generali Us Branch,1989,4713
othliab,11231,Generali Us Branch,1990,5434
othliab,11231,Generali Us Branch,1991,8285
othliab,11231,Generali Us Branch,1992,9130
othliab,11231,Generali Us Branch,1993,9471
othliab,11231,Generali Us Branch,1994,11658
othliab,11231,Generali Us Branch,1995,10811
othliab,11231,Generali Us Branch,1996,11652
othliab,11231,Generali Us Branch,1997,4414
othliab,11320,Gold Medal Ins Co,1988,319
othliab,11320,Gold Medal Ins Co,1989,277
othliab,11320,Gold Medal Ins Co,1990,346
othliab,11320,Gold Medal Ins Co,1991,226
othliab,11320,Gold Medal Ins Co,1992,127
othliab,11320,Gold Medal Ins Co,1993,-14
othliab,11320,Gold Medal Ins Co,1994,-16
othliab,11320,Gold Medal Ins Co,1995,12
othliab,11320,Gold Medal Ins Co,1996,-1
othliab,11320,Gold Medal Ins Co,1997,11
othliab,11460,Homestead Ins Co,1988,6872
othliab,11460,Homestead Ins Co,1989,8704
othliab,11460,Homestead Ins Co,1990,7336
othliab,11460,Homestead Ins Co,1991,7411
othliab,11460,Homestead Ins Co,1992,12337
othliab,11460,Homestead Ins Co,1993,11390
othliab,11460,Homestead Ins Co,1994,13773
othliab,11460,Homestead Ins Co,1995,7817
othliab,11460,Homestead Ins Co,1996,3641
othliab,11460,Homestead Ins Co,1997,2824
othliab,11932,Mid-Continent Ins Co,1988,15
othliab,11932,Mid-Continent Ins Co,1989,25
othliab,11932,Mid-Continent Ins Co,1990,30
othliab,11932,Mid-Continent Ins Co,1991,38
othliab,11932,Mid-Continent Ins Co,1992,34
othliab,11932,Mid-Continent Ins Co,1993,41
othliab,11932,Mid-Continent Ins Co,1994,48
othliab,11932,Mid-Continent Ins Co,1995,47
othliab,11932,Mid-Continent Ins Co,1996,44
othliab,11932,Mid-Continent Ins Co,1997,45
othliab,12260,Campmed Cas & Ind Co Inc MD,1988,0
othliab,12260,Campmed Cas & Ind Co Inc MD,1989,0
othliab,12260,Campmed Cas & Ind Co Inc MD,1990,0
othliab,12260,Campmed Cas & Ind Co Inc MD,1991,0
othliab,12260,Campmed Cas & Ind Co Inc MD,1992,0
othliab,12260,Campmed Cas & Ind Co Inc MD,1993,0
othliab,12260,Campmed Cas & Ind Co Inc MD,1994,0
othliab,12260,Campmed Cas & Ind Co Inc MD,1995,6
othliab,12260,Campmed Cas & Ind Co Inc MD,1996,23
othliab,12260,Campmed Cas & Ind Co Inc MD,1997,11
othliab,12645,Standard Cas Co,1988,37
othliab,12645,Standard Cas Co,1989,38
othliab,12645,Standard Cas Co,1990,32
othliab,12645,Standard Cas Co,1991,31
othliab,12645,Standard Cas Co,1992,26
othliab,12645,Standard Cas Co,1993,22
othliab,12645,Standard Cas Co,1994,23
othliab,12645,Standard Cas Co,1995,24
othliab,12645,Standard Cas Co,1996,29
othliab,12645,Standard Cas Co,1997,40
othliab,12866,THE Ins Co,1988,4295
othliab,12866,THE Ins Co,1989,4052
othliab,12866,THE Ins Co,1990,3721
othliab,12866,THE Ins Co,1991,2796
othliab,12866,THE Ins Co,1992,2091
othliab,12866,THE Ins Co,1993,4159
othliab,12866,THE Ins Co,1994,1955
othliab,12866,THE Ins Co,1995,3790
othliab,12866,THE Ins Co,1996,3302
othliab,12866,THE Ins Co,1997,4222
othliab,13439,Partners Mut Ins Co,1988,134
othliab,13439,Partners Mut Ins Co,1989,96
othliab,13439,Partners Mut Ins Co,1990,89
othliab,13439,Partners Mut Ins Co,1991,95
othliab,13439,Partners Mut Ins Co,1992,92
othliab,13439,Partners Mut Ins Co,1993,54
othliab,13439,Partners Mut Ins Co,1994,114
othliab,13439,Partners Mut Ins Co,1995,122
othliab,13439,Partners Mut Ins Co,1996,115
othliab,13439,Partners Mut Ins Co,1997,133
othliab,13501,Brethren Mut Ins Co,1988,318
othliab,13501,Brethren Mut Ins Co,1989,539
othliab,13501,Brethren Mut Ins Co,1990,545
othliab,13501,Brethren Mut Ins Co,1991,627
othliab,13501,Brethren Mut Ins Co,1992,788
othliab,13501,Brethren Mut Ins Co,1993,899
othliab,13501,Brethren Mut Ins Co,1994,861
othliab,13501,Brethren Mut Ins Co,1995,809
othliab,13501,Brethren Mut Ins Co,1996,935
othliab,13501,Brethren Mut Ins Co,1997,1018
othliab,13528,Brotherhood Mut Ins Co,1988,349
othliab,13528,Brotherhood Mut Ins Co,1989,336
othliab,13528,Brotherhood Mut Ins Co,1990,371
othliab,13528,Brotherhood Mut Ins Co,1991,395
othliab,13528,Brotherhood Mut Ins Co,1992,376
othliab,13528,Brotherhood Mut Ins Co,1993,376
othliab,13528,Brotherhood Mut Ins Co,1994,379
othliab,13528,Brotherhood Mut Ins Co,1995,344
othliab,13528,Brotherhood Mut Ins Co,1996,352
othliab,13528,Brotherhood Mut Ins Co,1997,288
othliab,13587,Chicago Mut Ins Co,1988,64
othliab,13587,Chicago Mut Ins Co,1989,26
othliab,13587,Chicago Mut Ins Co,1990,60
othliab,13587,Chicago Mut Ins Co,1991,80
othliab,13587,Chicago Mut Ins Co,1992,78
othliab,13587,Chicago Mut Ins Co,1993,57
othliab,13587,Chicago Mut Ins Co,1994,15
othliab,13587,Chicago Mut Ins Co,1995,2
othliab,13587,Chicago Mut Ins Co,1996,1
othliab,13587,Chicago Mut Ins Co,1997,1
othliab,13641,Colorado Farm Bureau Mut Ins Co,1988,357
othliab,13641,Colorado Farm Bureau Mut Ins Co,1989,326
othliab,13641,Colorado Farm Bureau Mut Ins Co,1990,355
othliab,13641,Colorado Farm Bureau Mut Ins Co,1991,375
othliab,13641,Colorado Farm Bureau Mut Ins Co,1992,463
othliab,13641,Colorado Farm Bureau Mut Ins Co,1993,562
othliab,13641,Colorado Farm Bureau Mut Ins Co,1994,483
othliab,13641,Colorado Farm Bureau Mut Ins Co,1995,419
othliab,13641,Colorado Farm Bureau Mut Ins Co,1996,262
othliab,13641,Colorado Farm Bureau Mut Ins Co,1997,247
othliab,13668,Commercial Mut Ins Co,1988,176
othliab,13668,Commercial Mut Ins Co,1989,187
othliab,13668,Commercial Mut Ins Co,1990,185
othliab,13668,Commercial Mut Ins Co,1991,184
othliab,13668,Commercial Mut Ins Co,1992,140
othliab,13668,Commercial Mut Ins Co,1993,151
othliab,13668,Commercial Mut Ins Co,1994,148
othliab,13668,Commercial Mut Ins Co,1995,162
othliab,13668,Commercial Mut Ins Co,1996,122
othliab,13668,Commercial Mut Ins Co,1997,105
othliab,13889,Farmers Mut Ins Co Of NE,1988,1635
othliab,13889,Farmers Mut Ins Co Of NE,1989,1692
othliab,13889,Farmers Mut Ins Co Of NE,1990,1690
othliab,13889,Farmers Mut Ins Co Of NE,1991,1402
othliab,13889,Farmers Mut Ins Co Of NE,1992,929
othliab,13889,Farmers Mut Ins Co Of NE,1993,639
othliab,13889,Farmers Mut Ins Co Of NE,1994,153
othliab,13889,Farmers Mut Ins Co Of NE,1995,431
othliab,13889,Farmers Mut Ins Co Of NE,1996,282
othliab,13889,Farmers Mut Ins Co Of NE,1997,275
othliab,13919,Dryden Mut Ins Co,1988,855
othliab,13919,Dryden Mut Ins Co,1989,1049
othliab,13919,Dryden Mut Ins Co,1990,1372
othliab,13919,Dryden Mut Ins Co,1991,1191
othliab,13919,Dryden Mut Ins Co,1992,1180
othliab,13919,Dryden Mut Ins Co,1993,1188
othliab,13919,Dryden Mut Ins Co,1994,1189
othliab,13919,Dryden Mut Ins Co,1995,1421
othliab,13919,Dryden Mut Ins Co,1996,1502
othliab,13919,Dryden Mut Ins Co,1997,1439
othliab,13943,Fitchburg Mut Ins Co,1988,186
othliab,13943,Fitchburg Mut Ins Co,1989,214
othliab,13943,Fitchburg Mut Ins Co,1990,172
othliab,13943,Fitchburg Mut Ins Co,1991,59
othliab,13943,Fitchburg Mut Ins Co,1992,56
othliab,13943,Fitchburg Mut Ins Co,1993,72
othliab,13943,Fitchburg Mut Ins Co,1994,234
othliab,13943,Fitchburg Mut Ins Co,1995,375
othliab,13943,Fitchburg Mut Ins Co,1996,377
othliab,13943,Fitchburg Mut Ins Co,1997,455
othliab,13994,Fremont Mut Ins Co,1988,243
othliab,13994,Fremont Mut Ins Co,1989,264
othliab,13994,Fremont Mut Ins Co,1990,274
othliab,13994,Fremont Mut Ins Co,1991,284
othliab,13994,Fremont Mut Ins Co,1992,297
othliab,13994,Fremont Mut Ins Co,1993,362
othliab,13994,Fremont Mut Ins Co,1994,234
othliab,13994,Fremont Mut Ins Co,1995,227
othliab,13994,Fremont Mut Ins Co,1996,270
othliab,13994,Fremont Mut Ins Co,1997,286
othliab,14010,Crusader Ins Co,1988,5
othliab,14010,Crusader Ins Co,1989,5
othliab,14010,Crusader Ins Co,1990,320
othliab,14010,Crusader Ins Co,1991,1809
othliab,14010,Crusader Ins Co,1992,2906
othliab,14010,Crusader Ins Co,1993,4251
othliab,14010,Crusader Ins Co,1994,5242
othliab,14010,Crusader Ins Co,1995,1827
othliab,14010,Crusader Ins Co,1996,683
othliab,14010,Crusader Ins Co,1997,1075
othliab,14044,Goodville Mut Cas Co,1988,988
othliab,14044,Goodville Mut Cas Co,1989,1013
othliab,14044,Goodville Mut Cas Co,1990,975
othliab,14044,Goodville Mut Cas Co,1991,920
othliab,14044,Goodville Mut Cas Co,1992,1019
othliab,14044,Goodville Mut Cas Co,1993,1041
othliab,14044,Goodville Mut Cas Co,1994,1138
othliab,14044,Goodville Mut Cas Co,1995,1223
othliab,14044,Goodville Mut Cas Co,1996,1275
othliab,14044,Goodville Mut Cas Co,1997,1305
othliab,14176,Hastings Mut Ins Co,1988,1658
othliab,14176,Hastings Mut Ins Co,1989,1594
othliab,14176,Hastings Mut Ins Co,1990,1410
othliab,14176,Hastings Mut Ins Co,1991,1220
othliab,14176,Hastings Mut Ins Co,1992,1275
othliab,14176,Hastings Mut Ins Co,1993,1271
othliab,14176,Hastings Mut Ins Co,1994,1239
othliab,14176,Hastings Mut Ins Co,1995,1233
othliab,14176,Hastings Mut Ins Co,1996,1304
othliab,14176,Hastings Mut Ins Co,1997,1321
othliab,14257,IMT Ins Co Mut,1988,5111
othliab,14257,IMT Ins Co Mut,1989,4998
othliab,14257,IMT Ins Co Mut,1990,5193
othliab,14257,IMT Ins Co Mut,1991,5145
othliab,14257,IMT Ins Co Mut,1992,4710
othliab,14257,IMT Ins Co Mut,1993,5167
othliab,14257,IMT Ins Co Mut,1994,5565
othliab,14257,IMT Ins Co Mut,1995,5553
othliab,14257,IMT Ins Co Mut,1996,5774
othliab,14257,IMT Ins Co Mut,1997,5905
othliab,14320,Distributors Ins Co,1988,1910
othliab,14320,Distributors Ins Co,1989,1993
othliab,14320,Distributors Ins Co,1990,1869
othliab,14320,Distributors Ins Co,1991,1873
othliab,14320,Distributors Ins Co,1992,1827
othliab,14320,Distributors Ins Co,1993,1710
othliab,14320,Distributors Ins Co,1994,1593
othliab,14320,Distributors Ins Co,1995,1783
othliab,14320,Distributors Ins Co,1996,1503
othliab,14320,Distributors Ins Co,1997,1238
othliab,14362,Kansas Mut Ins Co,1988,0
othliab,14362,Kansas Mut Ins Co,1989,0
othliab,14362,Kansas Mut Ins Co,1990,0
othliab,14362,Kansas Mut Ins Co,1991,0
othliab,14362,Kansas Mut Ins Co,1992,0
othliab,14362,Kansas Mut Ins Co,1993,0
othliab,14362,Kansas Mut Ins Co,1994,0
othliab,14362,Kansas Mut Ins Co,1995,0
othliab,14362,Kansas Mut Ins Co,1996,0
othliab,14362,Kansas Mut Ins Co,1997,21
othliab,14370,Lebanon Mut Ins Co,1988,288
othliab,14370,Lebanon Mut Ins Co,1989,325
othliab,14370,Lebanon Mut Ins Co,1990,344
othliab,14370,Lebanon Mut Ins Co,1991,320
othliab,14370,Lebanon Mut Ins Co,1992,309
othliab,14370,Lebanon Mut Ins Co,1993,348
othliab,14370,Lebanon Mut Ins Co,1994,488
othliab,14370,Lebanon Mut Ins Co,1995,492
othliab,14370,Lebanon Mut Ins Co,1996,478
othliab,14370,Lebanon Mut Ins Co,1997,651
othliab,14427,Louisiana Farm Bureau Mut Ins Co,1988,0
othliab,14427,Louisiana Farm Bureau Mut Ins Co,1989,30
othliab,14427,Louisiana Farm Bureau Mut Ins Co,1990,28
othliab,14427,Louisiana Farm Bureau Mut Ins Co,1991,31
othliab,14427,Louisiana Farm Bureau Mut Ins Co,1992,32
othliab,14427,Louisiana Farm Bureau Mut Ins Co,1993,34
othliab,14427,Louisiana Farm Bureau Mut Ins Co,1994,0
othliab,14427,Louisiana Farm Bureau Mut Ins Co,1995,0
othliab,14427,Louisiana Farm Bureau Mut Ins Co,1996,0
othliab,14427,Louisiana Farm Bureau Mut Ins Co,1997,0
othliab,14443,Madison Mut Ins Co,1988,5
othliab,14443,Madison Mut Ins Co,1989,6
othliab,14443,Madison Mut Ins Co,1990,5
othliab,14443,Madison Mut Ins Co,1991,5
othliab,14443,Madison Mut Ins Co,1992,6
othliab,14443,Madison Mut Ins Co,1993,8
othliab,14443,Madison Mut Ins Co,1994,7
othliab,14443,Madison Mut Ins Co,1995,8
othliab,14443,Madison Mut Ins Co,1996,11
othliab,14443,Madison Mut Ins Co,1997,11
othliab,14451,Marysville Mut Ins Co,1988,41
othliab,14451,Marysville Mut Ins Co,1989,46
othliab,14451,Marysville Mut Ins Co,1990,57
othliab,14451,Marysville Mut Ins Co,1991,49
othliab,14451,Marysville Mut Ins Co,1992,68
othliab,14451,Marysville Mut Ins Co,1993,70
othliab,14451,Marysville Mut Ins Co,1994,71
othliab,14451,Marysville Mut Ins Co,1995,65
othliab,14451,Marysville Mut Ins Co,1996,71
othliab,14451,Marysville Mut Ins Co,1997,77
othliab,14508,Michigan Millers Mut Ins Co,1988,5890
othliab,14508,Michigan Millers Mut Ins Co,1989,3731
othliab,14508,Michigan Millers Mut Ins Co,1990,3112
othliab,14508,Michigan Millers Mut Ins Co,1991,2548
othliab,14508,Michigan Millers Mut Ins Co,1992,3008
othliab,14508,Michigan Millers Mut Ins Co,1993,2732
othliab,14508,Michigan Millers Mut Ins Co,1994,1379
othliab,14508,Michigan Millers Mut Ins Co,1995,1175
othliab,14508,Michigan Millers Mut Ins Co,1996,909
othliab,14508,Michigan Millers Mut Ins Co,1997,705
othliab,14605,Mississippi Farm Bureau Mut Ins Co,1988,2
othliab,14605,Mississippi Farm Bureau Mut Ins Co,1989,2
othliab,14605,Mississippi Farm Bureau Mut Ins Co,1990,6
othliab,14605,Mississippi Farm Bureau Mut Ins Co,1991,13
othliab,14605,Mississippi Farm Bureau Mut Ins Co,1992,13
othliab,14605,Mississippi Farm Bureau Mut Ins Co,1993,21
othliab,14605,Mississippi Farm Bureau Mut Ins Co,1994,0
othliab,14605,Mississippi Farm Bureau Mut Ins Co,1995,0
othliab,14605,Mississippi Farm Bureau Mut Ins Co,1996,0
othliab,14605,Mississippi Farm Bureau Mut Ins Co,1997,0
othliab,14753,Frederick Mut Ins Co,1988,4
othliab,14753,Frederick Mut Ins Co,1989,6
othliab,14753,Frederick Mut Ins Co,1990,11
othliab,14753,Frederick Mut Ins Co,1991,20
othliab,14753,Frederick Mut Ins Co,1992,29
othliab,14753,Frederick Mut Ins Co,1993,31
othliab,14753,Frederick Mut Ins Co,1994,39
othliab,14753,Frederick Mut Ins Co,1995,50
othliab,14753,Frederick Mut Ins Co,1996,60
othliab,14753,Frederick Mut Ins Co,1997,90
othliab,14885,Northwest Gf Mut Ins Co,1988,341
othliab,14885,Northwest Gf Mut Ins Co,1989,287
othliab,14885,Northwest Gf Mut Ins Co,1990,288
othliab,14885,Northwest Gf Mut Ins Co,1991,249
othliab,14885,Northwest Gf Mut Ins Co,1992,203
othliab,14885,Northwest Gf Mut Ins Co,1993,198
othliab,14885,Northwest Gf Mut Ins Co,1994,185
othliab,14885,Northwest Gf Mut Ins Co,1995,171
othliab,14885,Northwest Gf Mut Ins Co,1996,166
othliab,14885,Northwest Gf Mut Ins Co,1997,186
othliab,14915,Otsego Mut Fire Ins Co,1988,44
othliab,14915,Otsego Mut Fire Ins Co,1989,43
othliab,14915,Otsego Mut Fire Ins Co,1990,43
othliab,14915,Otsego Mut Fire Ins Co,1991,45
othliab,14915,Otsego Mut Fire Ins Co,1992,47
othliab,14915,Otsego Mut Fire Ins Co,1993,56
othliab,14915,Otsego Mut Fire Ins Co,1994,64
othliab,14915,Otsego Mut Fire Ins Co,1995,76
othliab,14915,Otsego Mut Fire Ins Co,1996,83
othliab,14915,Otsego Mut Fire Ins Co,1997,84
othliab,14974,Pennsylvania Lumbermens Mut Ins,1988,7552
othliab,14974,Pennsylvania Lumbermens Mut Ins,1989,8363
othliab,14974,Pennsylvania Lumbermens Mut Ins,1990,7319
othliab,14974,Pennsylvania Lumbermens Mut Ins,1991,3427
othliab,14974,Pennsylvania Lumbermens Mut Ins,1992,5594
othliab,14974,Pennsylvania Lumbermens Mut Ins,1993,4687
othliab,14974,Pennsylvania Lumbermens Mut Ins,1994,5136
othliab,14974,Pennsylvania Lumbermens Mut Ins,1995,4478
othliab,14974,Pennsylvania Lumbermens Mut Ins,1996,4218
othliab,14974,Pennsylvania Lumbermens Mut Ins,1997,4566
othliab,15024,Preferred Mut Ins Co,1988,2342
othliab,15024,Preferred Mut Ins Co,1989,2569
othliab,15024,Preferred Mut Ins Co,1990,3142
othliab,15024,Preferred Mut Ins Co,1991,2954
othliab,15024,Preferred Mut Ins Co,1992,2756
othliab,15024,Preferred Mut Ins Co,1993,2939
othliab,15024,Preferred Mut Ins Co,1994,2907
othliab,15024,Preferred Mut Ins Co,1995,2850
othliab,15024,Preferred Mut Ins Co,1996,2863
othliab,15024,Preferred Mut Ins Co,1997,3304
othliab,15113,Security Mut Ins Co,1988,204
othliab,15113,Security Mut Ins Co,1989,198
othliab,15113,Security Mut Ins Co,1990,191
othliab,15113,Security Mut Ins Co,1991,195
othliab,15113,Security Mut Ins Co,1992,212
othliab,15113,Security Mut Ins Co,1993,221
othliab,15113,Security Mut Ins Co,1994,225
othliab,15113,Security Mut Ins Co,1995,236
othliab,15113,Security Mut Ins Co,1996,260
othliab,15113,Security Mut Ins Co,1997,258
othliab,15148,Sheboygan Falls Mut Ins Co,1988,98
othliab,15148,Sheboygan Falls Mut Ins Co,1989,114
othliab,15148,Sheboygan Falls Mut Ins Co,1990,110
othliab,15148,Sheboygan Falls Mut Ins Co,1991,131
othliab,15148,Sheboygan Falls Mut Ins Co,1992,113
othliab,15148,Sheboygan Falls Mut Ins Co,1993,101
othliab,15148,Sheboygan Falls Mut Ins Co,1994,93
othliab,15148,Sheboygan Falls Mut Ins Co,1995,92
othliab,15148,Sheboygan Falls Mut Ins Co,1996,93
othliab,15148,Sheboygan Falls Mut Ins Co,1997,87
othliab,15172,Southern Mut Ins Co,1988,0
othliab,15172,Southern Mut Ins Co,1989,0
othliab,15172,Southern Mut Ins Co,1990,0
othliab,15172,Southern Mut Ins Co,1991,27
othliab,15172,Southern Mut Ins Co,1992,37
othliab,15172,Southern Mut Ins Co,1993,73
othliab,15172,Southern Mut Ins Co,1994,149
othliab,15172,Southern Mut Ins Co,1995,159
othliab,15172,Southern Mut Ins Co,1996,155
othliab,15172,Southern Mut Ins Co,1997,141
othliab,15199,Standard Mut Ins Co,1988,196
othliab,15199,Standard Mut Ins Co,1989,181
othliab,15199,Standard Mut Ins Co,1990,177
othliab,15199,Standard Mut Ins Co,1991,153
othliab,15199,Standard Mut Ins Co,1992,147
othliab,15199,Standard Mut Ins Co,1993,135
othliab,15199,Standard Mut Ins Co,1994,133
othliab,15199,Standard Mut Ins Co,1995,129
othliab,15199,Standard Mut Ins Co,1996,131
othliab,15199,Standard Mut Ins Co,1997,125
othliab,15210,Sterling Ins Co,1988,278
othliab,15210,Sterling Ins Co,1989,263
othliab,15210,Sterling Ins Co,1990,263
othliab,15210,Sterling Ins Co,1991,257
othliab,15210,Sterling Ins Co,1992,256
othliab,15210,Sterling Ins Co,1993,250
othliab,15210,Sterling Ins Co,1994,208
othliab,15210,Sterling Ins Co,1995,189
othliab,15210,Sterling Ins Co,1996,196
othliab,15210,Sterling Ins Co,1997,176
othliab,15326,Utica First Ins Co,1988,180
othliab,15326,Utica First Ins Co,1989,136
othliab,15326,Utica First Ins Co,1990,95
othliab,15326,Utica First Ins Co,1991,102
othliab,15326,Utica First Ins Co,1992,87
othliab,15326,Utica First Ins Co,1993,80
othliab,15326,Utica First Ins Co,1994,73
othliab,15326,Utica First Ins Co,1995,76
othliab,15326,Utica First Ins Co,1996,73
othliab,15326,Utica First Ins Co,1997,83
othliab,15393,Wisconsin American Mut Ins Co,1988,244
othliab,15393,Wisconsin American Mut Ins Co,1989,136
othliab,15393,Wisconsin American Mut Ins Co,1990,113
othliab,15393,Wisconsin American Mut Ins Co,1991,99
othliab,15393,Wisconsin American Mut Ins Co,1992,86
othliab,15393,Wisconsin American Mut Ins Co,1993,77
othliab,15393,Wisconsin American Mut Ins Co,1994,64
othliab,15393,Wisconsin American Mut Ins Co,1995,51
othliab,15393,Wisconsin American Mut Ins Co,1996,51
othliab,15393,Wisconsin American Mut Ins Co,1997,46
othliab,15407,Wolverine Mut Ins Co,1988,97
othliab,15407,Wolverine Mut Ins Co,1989,28
othliab,15407,Wolverine Mut Ins Co,1990,95
othliab,15407,Wolverine Mut Ins Co,1991,112
